"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
19-church-street-keilor-vic-3036,1450000,30-Oct-2021,3,2,2,-1,None,House,https://www.domain.com.au/19-church-street-keilor-vic-3036-2017296639,Air conditioning*-Built in wardrobes*-Gas*-Internal Laundry*-Secure Parking*-Heating*-Dishwasher*-Study*,0.6-2.2-4.2,3,Oct/2021/1450000.0/SOLD-Aug/2005/340.0/SOLD,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13/9-borrell-street-keilor-vic-3036,635000,22-Oct-2021,3,2,1,-1,None,House,https://www.domain.com.au/13-9-borrell-street-keilor-vic-3036-2017263003,Built in wardrobes*-Gas*-Internal Laundry*-Secure Parking*-Heating*,0.5-1.7-4.8,3,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-albatross-court-keilor-vic-3036,962000,20-Oct-2021,3,2,4,588,m2,House,https://www.domain.com.au/10-albatross-court-keilor-vic-3036-2017290144,Built in wardrobes-Ensuite-Ducted Heating,1-1.2-4.2,3,Oct/2021/962000.0/SOLD-Jun/1997/125000.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-hopkins-avenue-keilor-vic-3036,845000,16-Oct-2021,3,2,3,-1,None,House,https://www.domain.com.au/7-hopkins-avenue-keilor-vic-3036-2017308651,Built in wardrobes*-Internal Laundry*-Secure Parking*-Heating*-Dishwasher*-Balcony / Deck*,0.9-1.3-4.3,3,Oct/2021/845000.0/SOLD-May/2000/260000.0/SOLD-Feb/1996/135000.0/SOLD,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
40-green-gully-road-keilor-vic-3036,784777,08-Oct-2021,3,1,2,590,m2,House,https://www.domain.com.au/40-green-gully-road-keilor-vic-3036-2017315482,,1-1.6-3.9,3,Oct/2021/784777.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-albatross-court-keilor-vic-3036,820000,05-Oct-2021,3,2,3,-1,None,House,https://www.domain.com.au/7-albatross-court-keilor-vic-3036-2017255435,Built in wardrobes*-Gas*-Internal Laundry*-Secure Parking*-Heating*-Shed*-Balcony / Deck*,1.1-1.2-4.1,3,Oct/2021/820000.0/SOLD,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4-stuart-court-keilor-vic-3036,740000,30-Sep-2021,3,2,1,-1,None,House,https://www.domain.com.au/4-stuart-court-keilor-vic-3036-2017242471,Internal Laundry*-Heating*-Dishwasher*,1.1-1.1-4.7,3,Oct/2021/740000.0/SOLD-Jul/2019/390.0/SOLD,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9-melville-close-keilor-vic-3036,900000,28-Sep-2021,3,2,-1,578,m2,House,https://www.domain.com.au/9-melville-close-keilor-vic-3036-2017104530,,1-1.3-4.8,3,Sep/2021/900000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47-patterson-avenue-keilor-vic-3036,765500,24-Jul-2021,3,1,2,553,m2,House,https://www.domain.com.au/47-patterson-avenue-keilor-vic-3036-2017108166,Air conditioning,1-1.3-4,3,Jul/2021/765500.0/SOLD-Sep/1979/47000.0/SOLD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-riverside-avenue-keilor-vic-3036,855000,17-Jul-2021,3,1,1,-1,None,House,https://www.domain.com.au/18-riverside-avenue-keilor-vic-3036-2017032522,,0.8-2.2-4,3,Jul/2021/855000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-barwon-avenue-keilor-vic-3036,960000,10-Jul-2021,3,2,2,537,m2,House,https://www.domain.com.au/21-barwon-avenue-keilor-vic-3036-2017077154,Internal Laundry*-Heating*-Study*-Garden*-Balcony / Deck*,1-1.1-4.5,3,Jul/2021/960000.0/SOLD-Feb/2016/530000.0/SOLD,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
41-patterson-avenue-keilor-vic-3036,757000,22-May-2021,3,1,1,-1,None,House,https://www.domain.com.au/41-patterson-avenue-keilor-vic-3036-2016948931,,1-1.3-4.1,3,Jun/2021/757000.0/SOLD-Mar/1998/100000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-gerona-street-keilor-vic-3036,990000,21-Apr-2021,3,2,2,773,m2,House,https://www.domain.com.au/12-gerona-street-keilor-vic-3036-2016907925,,0.5-1.8-4.9,3,Apr/2021/990000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-tambo-court-keilor-vic-3036,813000,17-Apr-2021,3,2,2,533,m2,House,https://www.domain.com.au/5-tambo-court-keilor-vic-3036-2016892070,,0.9-1.4-4.1,3,Apr/2021/813000.0/SOLD-Jul/2007/338000.0/SOLD-Oct/2001/255000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-parramatta-road-keilor-vic-3036,970000,31-Mar-2021,3,2,6,576,m2,House,https://www.domain.com.au/25-parramatta-road-keilor-vic-3036-2016821775,Balcony / Deck*-Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge,0.8-1.3-4.6,3,Jul/2021/970000.0/SOLD-Dec/2014/455000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0
22-campaspe-crescent-keilor-vic-3036,802000,27-Mar-2021,3,2,2,-1,None,House,https://www.domain.com.au/22-campaspe-crescent-keilor-vic-3036-2016852457,Internal Laundry*-Heating*-Dishwasher*-Shed*-Garden*,1.2-1.4-3.8,3,Mar/2021/802000.0/SOLD-Dec/2014/520000.0/SOLD,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
759-old-calder-highway-keilor-vic-3036,1720000,13-Mar-2021,3,1,2,1015,m2,House,https://www.domain.com.au/759-old-calder-highway-keilor-vic-3036-2016799963,Internal Laundry*-Secure Parking*-Heating*-Study*-Garden*,0.4-2.2-4.4,3,Mar/2021/540.0/SOLD,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865-old-calder-highway-keilor-vic-3036,845000,11-Mar-2021,3,1,2,-1,None,House,https://www.domain.com.au/865-old-calder-highway-keilor-vic-3036-2016838951,Built in wardrobes*-Heating*-Shed*-Garden*-Balcony / Deck*,1.1-1.1-4.8,3,Mar/2021/845000.0/SOLD-Sep/2019/707500.0/SOLD-Jan/2015/542000.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
unit-1/34-borrell-street-keilor-vic-3036,645000,18-Jan-2021,3,2,3,250,m2,Villa,https://www.domain.com.au/unit-1-34-borrell-street-keilor-vic-3036-2016054317,,0.6-1.8-5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42-skyline-drive-keilor-vic-3036,970000,31-Oct-2020,3,2,2,-1,None,House,https://www.domain.com.au/42-skyline-drive-keilor-vic-3036-2016202558,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge-Terrace-Balcony-Study-Automated Sprinkler system-Refrigerated Cooling/Heating,0.6-2-4.1,3,Oct/2020/970000.0/SOLD,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0
6-watson-rise-keilor-vic-3036,986000,08-Oct-2020,3,2,2,-1,None,House,https://www.domain.com.au/6-watson-rise-keilor-vic-3036-2016532324,Gas*-Secure Parking*-Bath*-Heating*-Dishwasher*-Shed*-Garden*-Balcony / Deck*,0.6-1.8-4.2,3,Oct/2020/986000.0/SOLD-Jun/2009/670000.0/SOLD-Mar/2003/466000.0/SOLD,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
965-old-calder-highway-keilor-vic-3036,745000,09-Jul-2020,3,2,1,654,m2,House,https://www.domain.com.au/965-old-calder-highway-keilor-vic-3036-2016326539,,1.2-1.5-5.6,3,Jul/2020/745000.0/SOLD-May/1987/140000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-hopkins-avenue-keilor-vic-3036,905000,21-Mar-2020,3,2,2,611,m2,House,https://www.domain.com.au/31-hopkins-avenue-keilor-vic-3036-2016101538,,0.8-1.3-4.5,3,Mar/2020/905000.0/SOLD-Jul/2011/620000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32-buckland-crescent-keilor-vic-3036,867500,12-Mar-2020,3,2,2,644,m2,House,https://www.domain.com.au/32-buckland-crescent-keilor-vic-3036-2016082962,,1-1.3-4.1,3,Mar/2020/867500.0/SOLD-Jun/2009/407000.0/SOLD-Nov/1996/138000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-loddon-avenue-keilor-vic-3036,706000,29-Feb-2020,3,2,-1,534,m2,House,https://www.domain.com.au/5-loddon-avenue-keilor-vic-3036-2016057004,,0.9-1.4-4.2,3,Feb/2020/706000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-albatross-court-keilor-vic-3036,725000,14-Dec-2019,3,2,-1,-1,None,House,https://www.domain.com.au/4-albatross-court-keilor-vic-3036-2015900798,,1-1.2-4.2,3,Dec/2019/725000.0/SOLD-Oct/2009/420000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-mitta-court-keilor-vic-3036,780000,13-Dec-2019,3,1,2,-1,None,House,https://www.domain.com.au/1-mitta-court-keilor-vic-3036-2015941273,Air conditioning*-Built in wardrobes*-Bath*-Heating*-Dishwasher*-Garden*-Balcony / Deck*,0.9-1.2-4.5,3,Dec/2019/780000.0/SOLD-Aug/2012/460000.0/SOLD-May/2002/278000.0/SOLD,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
25-mercedes-street-keilor-vic-3036,870000,18-Nov-2019,3,1,2,594,m2,House,https://www.domain.com.au/25-mercedes-street-keilor-vic-3036-2015854678,,0.4-1.8-4.9,3,Nov/2019/365.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-barwon-avenue-keilor-vic-3036,1105000,07-Nov-2019,3,2,1,-1,None,House,https://www.domain.com.au/31-barwon-avenue-keilor-vic-3036-2015821595,,1-1.1-4.6,3,Nov/2019/1105000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-riverside-avenue-keilor-vic-3036,893000,31-Oct-2019,3,1,1,-1,None,House,https://www.domain.com.au/22-riverside-avenue-keilor-vic-3036-2015698659,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Security Alarm-Garden-Secure Parking-Formal Lounge-Separate Dining,0.8-2.2-4,3,Oct/2019/420.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
55-hopkins-avenue-keilor-vic-3036,851000,19-Oct-2019,3,1,2,631,m2,House,https://www.domain.com.au/55-hopkins-avenue-keilor-vic-3036-2015651257,,1-1.1-4.6,3,Oct/2019/851000.0/SOLD-Sep/2010/495000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-horseshoe-bend-road-keilor-vic-3036,930000,19-Oct-2019,3,1,1,775,m2,House,https://www.domain.com.au/26-horseshoe-bend-road-keilor-vic-3036-2015656194,,1.1-2.6-3.9,3,Oct/2019/930000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-barcelona-avenue-keilor-vic-3036,840000,09-Oct-2019,3,1,1,581,m2,House,https://www.domain.com.au/25-barcelona-avenue-keilor-vic-3036-2015500126,,0.4-1.9-4.9,3,Oct/2019/840000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865-old-calder-hwy-keilor-vic-3036,707500,18-Sep-2019,3,1,2,-1,None,House,https://www.domain.com.au/865-old-calder-hwy-keilor-vic-3036-2015629421,,1.1-1.1-4.8,3,Mar/2021/845000.0/SOLD-Sep/2019/707500.0/SOLD-Jan/2015/542000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61-burrowye-crescent-keilor-vic-3036,768000,07-Aug-2019,3,2,2,696,m2,House,https://www.domain.com.au/61-burrowye-crescent-keilor-vic-3036-2014642183,,0.5-0.8-4.8,3,Jul/2019/768000.0/SOLD-Jun/1988/47500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-borrell-street-keilor-vic-3036,750000,28-Jun-2019,3,1,1,550,m2,House,https://www.domain.com.au/30-borrell-street-keilor-vic-3036-2015314579,,0.5-1.7-4.9,3,Jun/2019/750000.0/SOLD-Sep/2014/550000.0/SOLD-Dec/1995/110000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-huon-court-keilor-vic-3036,810000,15-Apr-2019,3,2,2,692,m2,House,https://www.domain.com.au/10-huon-court-keilor-vic-3036-2015019693,,1-1.2-4.5,3,Apr/2019/810000.0/SOLD-May/2007/300000.0/SOLD-Jun/2001/168000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47-parramatta-road-keilor-vic-3036,640000,14-Mar-2019,3,1,-1,534,m2,House,https://www.domain.com.au/47-parramatta-road-keilor-vic-3036-2014886390,,0.9-1.4-4.8,3,Feb/2019/640000.0/SOLD-Sep/1996/121000.0/SOLD-Jun/1993/112500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44-horseshoe-bend-road-keilor-vic-3036,1080000,19-Feb-2019,3,2,2,666,m2,House,https://www.domain.com.au/44-horseshoe-bend-road-keilor-vic-3036-2014883462,,1.3-2.8-3.8,3,Feb/2019/1080000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-samari-close-keilor-vic-3036,705000,14-Feb-2019,3,1,2,-1,None,House,https://www.domain.com.au/3-samari-close-keilor-vic-3036-2014757637,,1.1-1.2-4,3,Feb/2019/705000.0/SOLD-May/2013/488500.0/SOLD-Dec/2006/305000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-barwon-avenue-keilor-vic-3036,700000,06-Feb-2019,3,2,2,541,m2,House,https://www.domain.com.au/23-barwon-avenue-keilor-vic-3036-2014740043,,1-1.1-4.5,3,Jan/2019/700000.0/SOLD-Feb/2006/315000.0/SOLD-May/2005/292000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837-old-calder-highway-keilor-vic-3036,660000,10-Jan-2019,3,2,1,570,m2,House,https://www.domain.com.au/837-old-calder-highway-keilor-vic-3036-2014738763,,0.8-1.3-4.6,3,Dec/2018/660000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40-patterson-avenue-keilor-vic-3036,645000,18-Dec-2018,3,2,4,621,m2,House,https://www.domain.com.au/40-patterson-avenue-keilor-vic-3036-2014658023,,0.9-1.3-4.1,3,Dec/2018/425.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-delaney-court-keilor-vic-3036,635000,14-Dec-2018,3,2,2,659,m2,House,https://www.domain.com.au/15-delaney-court-keilor-vic-3036-2014800003,,0.6-0.8-5,3,Dec/2018/635000.0/SOLD-Apr/1987/39900.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839-old-calder-highway-keilor-vic-3036,745000,29-Oct-2018,3,2,1,572,m2,House,https://www.domain.com.au/839-old-calder-highway-keilor-vic-3036-2014704575,,0.8-1.3-4.6,3,Oct/2018/745000.0/SOLD-Sep/2011/370.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60-hopkins-avenue-keilor-vic-3036,840000,27-Oct-2018,3,1,2,570,m2,House,https://www.domain.com.au/60-hopkins-avenue-keilor-vic-3036-2014666314,,0.9-1.2-4.6,3,Oct/2018/840000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-kiewa-crescent-keilor-vic-3036,755000,31-Aug-2018,3,2,2,535,m2,House,https://www.domain.com.au/1-kiewa-crescent-keilor-vic-3036-2014539793,,0.9-1.3-4.2,3,Aug/2018/755000.0/SOLD-Jan/1997/147000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a-borrell-street-keilor-vic-3036,770000,18-Aug-2018,3,2,1,-1,None,House,https://www.domain.com.au/2a-borrell-street-keilor-vic-3036-2014539794,,0.5-1.7-4.6,3,Aug/2018/770000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61-parramatta-road-keilor-vic-3036,731000,11-Aug-2018,3,2,-1,572,m2,House,https://www.domain.com.au/61-parramatta-road-keilor-vic-3036-2014539840,,1-1.4-5,3,Aug/2018/731000.0/SOLD-Dec/2004/400.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113-church-street-keilor-vic-3036,1100000,02-Aug-2018,3,3,2,764,m2,House,https://www.domain.com.au/113-church-street-keilor-vic-3036-2014435651,Ensuite-Balcony-Remote Garage-Secure Parking-Outdoor Entertaining-Fully fenced-Open Spaces-Gas Heating-Workshop-Built in wardrobes-Dishwasher-Ducted Heating-Ducted Cooling-Study,0.7-1.5-4.3,3,Oct/2021/1300000.0/SOLD-Jul/2018/1100000.0/SOLD,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
29-arabin-street-keilor-vic-3036,780000,01-Jun-2018,3,1,1,244,m2,House,https://www.domain.com.au/29-arabin-street-keilor-vic-3036-2014361420,,0.1-2.2-4.6,3,May/2018/780000.0/SOLD-Jul/2012/545000.0/SOLD-Mar/1989/140000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-campaspe-crescent-keilor-vic-3036,820000,19-Apr-2018,3,2,3,-1,None,House,https://www.domain.com.au/16-campaspe-crescent-keilor-vic-3036-2014317439,,1.2-1.4-3.8,3,Apr/2018/820000.0/SOLD-Nov/2004/275000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-horseshoe-bend-road-keilor-vic-3036,925000,09-Apr-2018,3,2,2,660,m2,House,https://www.domain.com.au/3-horseshoe-bend-road-keilor-vic-3036-2014089611,Ensuite-Swimming Pool-Study-Kitchen-Dishwasher-Fully fenced-Laundry,0.9-2.4-4,3,Mar/2018/925000.0/SOLD-Nov/1984/90000.0/SOLD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
39-parramatta-road-keilor-vic-3036,605000,09-Apr-2018,3,1,2,535,m2,House,https://www.domain.com.au/39-parramatta-road-keilor-vic-3036-2014235435,,0.9-1.4-4.8,3,Dec/2020/500000.0/SOLD-Apr/2018/605000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877-old-calder-hwy-keilor-vic-3036,702000,19-Feb-2018,3,1,2,-1,None,House,https://www.domain.com.au/877-old-calder-hwy-keilor-vic-3036-2014156377,,1.1-1.2-4.9,3,Feb/2018/702000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-buckland-crescent-keilor-vic-3036,656000,17-Feb-2018,3,2,2,-1,None,House,https://www.domain.com.au/13-buckland-crescent-keilor-vic-3036-2014122292,,1.1-1.3-3.9,3,Feb/2018/656000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786-old-calder-hwy-keilor-vic-3036,795000,25-Nov-2017,3,2,2,643,m2,House,https://www.domain.com.au/786-old-calder-hwy-keilor-vic-3036-2013957663,,1.1-1.4-5.1,3,Nov/2017/795000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-culgoa-court-keilor-vic-3036,765000,21-Oct-2017,3,2,1,611,m2,House,https://www.domain.com.au/3-culgoa-court-keilor-vic-3036-2013876391,,0.9-1.3-4.7,3,Oct/2017/765000.0/SOLD-Mar/2015/470000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-tarwin-court-keilor-vic-3036,720000,04-Oct-2017,3,2,2,589,m2,House,https://www.domain.com.au/9-tarwin-court-keilor-vic-3036-2013783690,,1.1-1.5-3.8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-riverside-avenue-keilor-vic-3036,840000,16-Sep-2017,3,2,2,-1,None,House,https://www.domain.com.au/6-riverside-avenue-keilor-vic-3036-2013797018,Study,0.9-2.3-4,3,Apr/2021/1123000.0/SOLD-Aug/2017/840000.0/SOLD-Sep/1990/181000.0/SOLD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14-hislop-street-keilor-vic-3036,650000,11-Aug-2017,3,1,-1,-1,None,House,https://www.domain.com.au/1-14-hislop-street-keilor-vic-3036-2013724606,,0.4-1.8-4.4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-feathertop-drive-keilor-vic-3036,930000,15-Jul-2017,3,2,2,-1,None,House,https://www.domain.com.au/15-feathertop-drive-keilor-vic-3036-2013665910,,0.7-2-4,3,Jul/2017/930000.0/SOLD-Jul/2015/680000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-gerona-street-keilor-vic-3036,895000,27-May-2017,3,1,1,589,m2,House,https://www.domain.com.au/3-gerona-street-keilor-vic-3036-2013561816,,0.5-1.8-4.9,3,May/2017/895000.0/SOLD-Sep/2014/430.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-flora-street-keilor-vic-3036,930000,23-May-2017,3,2,3,-1,None,House,https://www.domain.com.au/5-flora-street-keilor-vic-3036-2013530524,,0.6-2.3-4.2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-hopkins-avenue-keilor-vic-3036,707500,24-Mar-2017,3,2,2,543,m2,House,https://www.domain.com.au/12-hopkins-avenue-keilor-vic-3036-2013242609,,0.8-1.4-4.3,3,Mar/2017/707500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-parramatta-road-keilor-vic-3036,635000,03-Mar-2017,3,1,2,548,m2,House,https://www.domain.com.au/8-parramatta-road-keilor-vic-3036-2013429360,,1-1.1-4.7,3,Mar/2017/635000.0/SOLD-Apr/2005/330000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
